Source,Target
-1049819072,-856353868
-1049819072,684109924
-1047240851,-1072318022
-1047240851,1094214645
-1047240851,1566848218
-1043043581,-1845984256
-1043043581,-1811230281
-1043043581,-1694338648
-1043043581,-1518438537
-1043043581,-1294046096
-1043043581,-806429871
-1043043581,-654873585
-1043043581,890494006
-1041476022,108906685
-1038335804,-885829975
-1038335804,1767421152
-1035479269,-471165616
-1035479269,592550473
-1034917746,-1811230281
-1034917746,-868823982
-1034917746,-1131586
-1034917746,971674323
-1034917746,1767421152
-1034684065,-1128657732
-1034684065,1595570175
-1034684065,1625295672
-1028310682,-782779785
-1028310682,195569352
-1028310682,740117774
-1028310682,857915786
-1028310682,1036153944
-1025654217,-2097380011
-1025654217,-2064976419
-1025654217,-1705050063
-1025654217,-1659347164
-1025654217,-1347822528
-1025654217,-1212859373
-1025654217,-654873585
-1025654217,-239115722
-1025654217,60284371
-1025654217,214809866
-1025654217,542153833
-1025654217,679274035
-1025654217,1741524107
-1025654217,1857443436
-1020121259,-1872597835
-1020121259,-1691894009
-1019242809,-747611574
-1019242809,1903166062
-1019242809,2130035460
-1018663348,742975941
-1007831293,-979640732
-1007831293,-918880117
-1007831293,819728603
-1007831293,944604587
-1006855883,-1634556992
-1006855883,-946173981
-1006855883,715355558
-1006855883,831330776
-1004839767,888774949
-1004503115,839448892
-1004503115,1374160762
-1004294042,-868823982
-1004264993,-893411875
-1004264993,-31743012
-1004264993,830587238
-1004264993,1458431481
-1004228541,-889564780
-1004228541,-41217152
-1004228541,29207482
-999705401,-1072318022
-999705401,-840870967
-998502356,799380211
-993947859,-2043836973
-993947859,-1951682930
-993947859,-1741106776
-993947859,-1659347164
-993947859,-1573717364
-993947859,-1064042508
-993947859,-806939064
-993947859,-794971571
-993947859,-788157583
-993947859,-693452556
-993947859,-316093975
-993947859,-182464108
-993947859,89386533
-993947859,542153833
-993947859,740958325
-993947859,941987851
-990291533,-1064042508
-990291533,-411768038
-988931967,-1821756138
-988931967,-500843094
-988931967,982907312
-988931967,1611338613
-988931967,1903166062
-984964906,568479411
-984964906,833597126
-984964906,944416791
-984964906,1771803044
-984456935,-88160967
-983333567,-1013715555
-982024639,-885829975
-980190984,-1242305744
-980190984,-1034684065
-980190984,1595570175
-979640732,-1888877086
-979640732,-1780853097
-979640732,-1142255000
-979640732,-923292688
-979640732,854368802
-979640732,1833591669
-978399477,801070059
-978399477,988447166
-978308421,-1903673645
-978308421,-1190259475
-978308421,-879481778
-978308421,-357369641
-978308421,-95765688
-978308421,4101260
-978308421,741186437
-978308421,1417372210
-978308421,1647934628
-978308421,1683717609
-976580696,-1547085141
-976580696,-118726038
-976580696,448759630
-976580696,624372661
-976580696,1835527012
-976565482,-364092
-976565482,1719108652
-973756825,-757157800
-973756825,-667126967
-973756825,88206636
-969745687,-804654379
-957748078,-2043836973
-957748078,-1845984256
-957748078,-1122864713
-957748078,-1041476022
-957748078,-411768038
-957748078,679274035
-953955987,-1778050150
-953955987,-1733962348
-953955987,-1025654217
-953955987,-868823982
-953955987,-316093975
-953955987,-61341307
-953955987,57217027
-953955987,324210827
-953955987,401211831
-953955987,510327545
-953955987,531631030
-948698056,-868823982
-948666496,-969745687
-948519189,1742817467
-947898655,-1976667354
-947898655,-1071339662
-947898655,-232317873
-947898655,956432079
-947898655,1574152808
-946173981,-884956021
-946173981,715355558
-946173981,743808873
-946173981,829847299
-946173981,1082276703
-946173981,1589251368
-943923335,-1811230281
-943923335,-88160967
-943923335,740958325
-943923335,1147874834
-943464860,-1872597835
-943464860,-1190259475
-942628406,-353676363
-942628406,740117774
-934968568,-2064976419
-934968568,-654873585
-934747371,-1904842441
-934747371,-1579413247
-934747371,-100132672
-934747371,595384337
-926166744,-1074782708
-926166744,-1072318022
-926166744,-999705401
-926166744,-919151438
-926166744,-916588225
-926166744,-356325995
-926166744,-217970676
-926166744,83488511
-926166744,700062927
-926166744,1742227899
-926166744,1775169660
-923292688,-979640732
-922033401,794147377
-921394040,-1778800562
-921394040,-1741106776
-921394040,-1567037110
-921394040,-1064042508
-921394040,-411768038
-921394040,70532529
-921394040,214809866
-921394040,679274035
-921394040,972834559
-921394040,1741524107
-920222943,-1778800562
-920222943,-323853287
-920222943,-34186337
-920222943,242103037
-920222943,542153833
-919151438,-888546933
-919151438,-744916574
-919151438,1566848218
-919151438,1760510784
-918880117,-979640732
-918880117,104388377
-917305131,-471165616
-917305131,794147377
-917305131,854368802
-917305131,1140331226
-916588225,-891172317
-916588225,-840870967
-916588225,-744916574
-916588225,-60460610
-916588225,57904189
-916588225,104388377
-916588225,956432079
-915221875,-1726449290
-915221875,-1725501323
-915221875,-1195014504
-915221875,-1074782708
-915221875,130399900
-915221875,161768515
-915221875,1742227899
-915221875,1989538903
-915218034,-906082413
-915218034,1671826081
-913067334,986081200
-913067334,1331331028
-913067334,1748751532
-908625383,-1071339662
-908453545,-1646123465
-906082413,-238443929
-899140542,-1072318022
-897311898,-34186337
-895740085,-203930990
-895740085,43893898
-895740085,1659214265
-895740085,1761209006
-893411875,715355558
-893411875,737779711
-893411875,948027176
-893411875,1744467030
-892646668,-1930141384
-892646668,-916588225
-892646668,-878299108
-892646668,-840870967
-892646668,-799704526
-892646668,-298407455
-892646668,1132965784
-888879566,-840870967
-888703824,-1633721216
-888443454,1767421152
-888400083,-923292688
-888400083,-861147860
-888400083,-79575549
-888400083,-364092
-885829975,1581744135
-885756599,-1888877086
-885756599,-1151361103
-885754705,-1847598412
-885754705,-683682350
-885754705,1744467030
-884572971,-885829975
-884572971,108906685
-883967054,-1786881408
-883967054,-1691894009
-883967054,-1020121259
-883368267,1767421152
-881998220,-1405490961
-879481778,1546195829
-878299108,-1071339662
-878299108,1742227899
-877503650,895393173
-876957322,-1922334462
-876957322,-1405490961
-875656547,-79575549
-875656547,115247947
-875656547,199197188
-875656547,251814776
-875656547,910167999
-870699819,-806939064
-870699819,-1131586
-868823982,-411768038
-868823982,-239115722
-868823982,108906685
-868649049,-660502543
-868649049,740272562
-865431100,-2017539901
-863909407,-716873338
-863909407,84522556
-863909407,104388377
-863909407,143547172
-863909407,199197188
-863855398,712585026
-861749016,-1860449872
-861147860,-979640732
-861147860,1576527109
-859117414,-667069249
-859117414,-120872642
-859117414,858776814
-859092693,-141848722
-859092693,-57782330
-859092693,992906719
-858138417,-215050421
-858138417,1746150224
-857762631,46887799
-857701065,-2097380011
-857701065,-1025654217
-857701065,-411768038
-857701065,-130025243
-857701065,214809866
-857701065,1767421152
-857522595,741042310
-854072553,825826870
-854072553,1661877161
-852128647,-1518438537
-852128647,1767421152
-847174347,-1919443772
-845322360,-24522706
-845322360,740117774
-845322360,931369662
-845322360,1546195829
-840870967,-1976667354
-840870967,-1930141384
-840870967,-1603242205
-840870967,-1071339662
-840870967,-999705401
-840870967,-661313126
-840870967,-471165616
-840870967,-419269542
-840870967,-53012702
-840870967,826758591
-840870967,912817255
-840870967,1566848218
-840870967,1574152808
-840870967,1628543018
-840870967,1775169660
-838076783,1581744135
-836808577,-1579646568
-835228646,-1925932447
-835228646,1846141343
-831654016,-1151361103
-831654016,-79575549
-826739571,499182992
-826739571,1742817467
-826656928,46733199
-820773459,-153567452
-819832095,-1034917746
-819832095,-775789583
-817412349,-1832447664
-817412349,-55902489
-817412349,168874596
-817412349,888774949
-808669225,-1633751935
-808669225,-1633721216
-807573725,-1518438537
-807573725,-868823982
-806939064,-1726143883
-806939064,-775789583
-806939064,-657765426
-806939064,51653391
-806939064,507210563
-806939064,1399988492
-806939064,1609161092
-806429871,-1694338648
-806429871,1767421152
-804807468,-1020121259
-804807468,1546195829
-804663371,-1846104730
-804663371,-1567037110
-804663371,-1064042508
-804663371,57217027
-804663371,507210563
-804654379,-1843872004
-804654379,-1838708801
-804654379,-1072318022
-804654379,-678371308
-804654379,-660502543
-804654379,-6800840
-804654379,51502707
-804654379,600575964
-804654379,1094214645
-804654379,1719108652
-804049574,854368802
-800880783,-657765426
-800255385,1021351749
-799704526,-999705401
-799704526,-878299108
-799704526,1607480687
-799704526,1718157417
-795116648,1684902694
